"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"9573","RT @nickconfessore: After watching Trump deny at debate that he ever practiced what he bragged, two women came forward to the @nytimes http…",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353421809029120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alfonslopeztena",749,TRUE,FALSE,NA,NA
"9574","RT @mviser: A 46-year-old Donald Trump looked at a group of 10 year olds and said he’d be dating one of them within 10 years. https://t.co/…",FALSE,0,NA,2016-10-12 23:50:40,FALSE,NA,"786353421309870080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","albhood",2133,TRUE,FALSE,NA,NA
"9575","RT @STARKSEMILIA: snl skit of donald trump ""aplgizing"" this is so funny i can't breathe https://t.co/G61fCS8Ghr",FALSE,0,NA,2016-10-12 23:50:39,FALSE,NA,"786353421141938176",NA,"<a href=""https://apps.twitter.com/app/new"" rel=""nofollow"">Kript</a>","Amrelee",5,TRUE,FALSE,NA,NA
"9576","RT @nytpolitics: A woman sat next to Trump on a plane. About 45 minutes after takeoff, she says, the touching began. https://t.co/OKbNu2sbCu",FALSE,0,NA,2016-10-12 23:50:39,FALSE,NA,"786353420676440064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrikIanPolk",599,TRUE,FALSE,NA,NA
"9577","What the Republican Party's refusal to denounce Donald Trump will cost https://t.co/ih11Xaffp8",FALSE,0,NA,2016-10-12 23:50:39,FALSE,NA,"786353420651401216",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","MQmedia",0,FALSE,FALSE,NA,NA
"9578","RT @America_1st_: Traitor John McCain criticized the way Donald Trump spoke about women in the past. Let's listen to McCain talking directl…",FALSE,0,NA,2016-10-12 23:50:39,FALSE,NA,"786353420181512193",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","minedyingbride",1334,TRUE,FALSE,NA,NA
"9579","RT @SoDamnTrue: Robert De Niro's thoughts on Donald Trump  https://t.co/Yl39Gp4A8l",FALSE,0,NA,2016-10-12 23:50:39,FALSE,NA,"786353419669864448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","little_onika",2131,TRUE,FALSE,NA,NA
"9580","RT @TIME: ""Meet the men who taught Donald Trump how to bully"" https://t.co/Pz5qYwaXUv",FALSE,0,NA,2016-10-12 23:50:39,FALSE,NA,"786353419363594240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","michellequijas",68,TRUE,FALSE,NA,NA
"9581","RT @iglvzx: Donald Trump is a sexual predator. https://t.co/sjrd12Kjni",FALSE,0,NA,2016-10-12 23:50:39,FALSE,NA,"786353419300679680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mumbly_joe",11,TRUE,FALSE,NA,NA
"9582","RT @CBSNews: JUST IN: Footage from 1992 shows Donald Trump greeting a young girl, saying he will date her in 10 years https://t.co/YRs4ihZg…",FALSE,0,NA,2016-10-12 23:50:39,FALSE,NA,"786353419078426624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","beancounters516",4241,TRUE,FALSE,NA,NA
