"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Ì†ΩÌ≥∑ Miriam Palma Defensor Santiago (15 June 1945- 29 September 2016), informally known by her initials... https://t.co/IV3XmoN0Wj",FALSE,0,NA,2016-10-15 06:23:15,FALSE,NA,"787176996820377600",NA,"<a href=""http://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","maichardtswift",0,FALSE,FALSE,NA,NA
"2","Lord can u just take donald trump and bring back miriam defensor santiago haha",FALSE,2,NA,2016-10-15 06:20:38,FALSE,NA,"787176337366626304",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cynthiajulienne",1,FALSE,FALSE,NA,NA
"3","RT @jabberwacky_: If you're tired watching Duterte's trash-like speeches, try Barack Obama, Justin Trudeau, Margaret Thatcher and Miriam De‚Ä¶",FALSE,0,NA,2016-10-15 00:37:31,FALSE,NA,"787089987212718080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoieLao",1,TRUE,FALSE,NA,NA
"4","If you're tired watching Duterte's trash-like speeches, try Barack Obama, Justin Trudeau, Margaret Thatcher and Miriam Defensor-Santiago.",FALSE,3,NA,2016-10-14 23:54:09,FALSE,NA,"787079077383450625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jabberwacky_",1,FALSE,FALSE,NA,NA
"5","Delima campus tour trying hard to be another Miriam Defensor-Santiago."" https://t.co/S2X2ZUQdoY",FALSE,0,NA,2016-10-14 21:20:49,FALSE,NA,"787040486309629952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","warriorlien",1,FALSE,FALSE,NA,NA
"6","DELIMA ON campus tour trying hard to be another Miriam Defensor-Santiago.""  toinkz!!, ,si MDS wala banana issue Delima kaya makunsensya ka..",FALSE,0,NA,2016-10-14 20:41:56,FALSE,NA,"787030704748109824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","warriorlien",0,FALSE,FALSE,NA,NA
"7","RT @senatePH: SENATE PAYS TRIBUTE TO SEN. MIRIAM DEFENSOR-SANTIAGO: Senate President Aquilino ""Koko"" Pimentel III (2nd from... https://t.co‚Ä¶",FALSE,0,NA,2016-10-14 15:04:21,FALSE,NA,"786945746276720640",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","eliangelgarcia",6,TRUE,FALSE,NA,NA
"8","RT @milkyway1969: Statement of Sen. Bongbong Marcos on the passing of Sen. Miriam Defensor Santiago 
#ALDUBAbangan #BBM4PDU30
https://t.co/‚Ä¶",FALSE,0,NA,2016-10-14 14:19:19,FALSE,NA,"786934413871292416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","milkyway1969",1,TRUE,FALSE,NA,NA
"9","RT @MarJiuana38: ""What is the purpose of life? The meaning is not for you to find but for you to define."" - Miriam Defensor Santiago #RIPMi‚Ä¶",FALSE,0,NA,2016-10-14 14:17:33,FALSE,NA,"786933970709602304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ja9austria",2,TRUE,FALSE,NA,NA
"10","RT @senmiriam: The family and friends of Sen. Miriam Defensor Santiago invite everyone to join them for a mass on the ninth day of her pass‚Ä¶",FALSE,0,NA,2016-10-14 14:05:06,FALSE,NA,"786930834917830658",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kalamolangYON",533,TRUE,FALSE,NA,NA
"11","Ang homework ay parang panliligaw. Sa bahay dapat ginagawa, hindi sa paaralan.

- Sen. Miriam Defensor Santiago, Stupid Is Forever",FALSE,13,NA,2016-10-14 13:45:37,FALSE,NA,"786925933928157185",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KenKrg",0,FALSE,FALSE,NA,NA
"12","RIP Sen. Miriam Defensor Santiago . ÌÆ∏ÌΩÄÌÆ∏Ìº∫ÌÆ∏Ìºπ The best president we never had . ÌÆ∏ÌΩÄÌÆ∏Ìºπ",FALSE,0,NA,2016-10-14 13:43:54,FALSE,NA,"786925500128235520",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","bryanbraganza11",0,FALSE,FALSE,NA,NA
"13","Be a Miriam Defensor-Santiago in this World full of Leila De Lima... 

#smh https://t.co/aS3Krfakg6",FALSE,0,NA,2016-10-14 13:07:47,FALSE,NA,"786916410844848128",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","jerichocarrillo",0,FALSE,FALSE,NA,NA
"14","@jovefrancisco miriam defensor santiago noon #DEPBhumibolAdulyadej ngayon",FALSE,1,"jovefrancisco",2016-10-14 12:24:49,FALSE,"786092782121283584","786905598474366976","25466651","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","johncarlosdomi5",0,FALSE,FALSE,NA,NA
"15","RT @senmiriam: Senator Miriam Defensor Santiago died peacefully today at 8:52 a.m. Details of the interment will be announced later. (1/2)",FALSE,0,NA,2016-10-14 12:03:32,FALSE,NA,"786900241584758784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EMLGRNDE",10632,TRUE,FALSE,NA,NA
"16","Nakaka AWA ka po senator ! Huwag mo siyang gayahin dahil NAG IISA ang Madam Miriam Defensor Santiago. 

#PoorLDL",FALSE,0,NA,2016-10-14 10:55:26,FALSE,NA,"786883105478946816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnnePagayon",0,FALSE,FALSE,NA,NA
"17","Salamat kay Lord. 
Salamat sa UP Alpha Sigma
Salamat sa'yo Sen. Miriam Defensor Santiago
Salamat‚Ä¶ https://t.co/IyMscu7yls",FALSE,0,NA,2016-10-14 10:20:47,FALSE,NA,"786874386389225472",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","dell_ramirez",0,FALSE,FALSE,"121.06446944","14.65486111"
"18","RT @bongbongmarcos: Our thoughts &amp; prayers to the family of Sen. Miriam Defensor Santiago https://t.co/7BPMj9TG9X RT #RIPMiriam https://t.c‚Ä¶",FALSE,0,NA,2016-10-14 09:26:50,FALSE,NA,"786860808797954048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBMCabanatuan",453,TRUE,FALSE,NA,NA
"19","RT @cnnphilippines: Bongbong Marcos remembers his former running mate Miriam Defensor-Santiago https://t.co/V09Zb6tKlf https://t.co/oNnnPZT‚Ä¶",FALSE,0,NA,2016-10-14 09:26:40,FALSE,NA,"786860764522917888",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BBMCabanatuan",129,TRUE,FALSE,NA,NA
"20","Be a Miriam Defensor-Santiago in this country full of Leila De Lima.",FALSE,0,NA,2016-10-14 09:09:26,FALSE,NA,"786856429936193536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Catlyn_Cimatu",0,FALSE,FALSE,NA,NA
"21","Statement of Sen. Bongbong Marcos on the passing of Sen. Miriam Defensor Santiago 
#ALDUBAbangan #BBM4PDU30
https://t.co/oCVqPb34ub #BBM2016",FALSE,1,NA,2016-10-14 08:20:21,FALSE,NA,"786844075865485313",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","milkyway1969",1,FALSE,FALSE,NA,NA
"22","Miriam Defensor Santiago dies: Kim Chiu, Heart Evangelista, Maine Mendoza &amp; more mourn the death of the ""Iron... https://t.co/EYT7YFfm58",FALSE,0,NA,2016-10-14 08:02:09,FALSE,NA,"786839495144595461",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","isyuseroblog",0,FALSE,FALSE,NA,NA
"23","Miriam Defensor-Santiago Passes Away at 71 | Trending¬†News https://t.co/NF0lc1mqDC https://t.co/gbv8Bw4HRp",FALSE,0,NA,2016-10-14 08:00:41,FALSE,NA,"786839129892020224",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","Barron_Nel",0,FALSE,FALSE,NA,NA
"24","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 07:49:37,FALSE,NA,"786836343687094272",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BeingHuman2774",25,TRUE,FALSE,NA,NA
"25","Iba talaga yung Miriam Defensor-Santiago v. Ombudsman Conchita Carpio Morales &lt;3",FALSE,21,NA,2016-10-14 07:36:45,FALSE,NA,"786833106900701184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","malibognaisko",0,FALSE,FALSE,NA,NA
"26","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 06:30:13,FALSE,NA,"786816359678095360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","makutingting",25,TRUE,FALSE,NA,NA
"27","RT @PhilstarNews: A quote from @senmiriam ""This is goodbye."" https://t.co/dhpH5iOJWN #RIPMiriamSantiago https://t.co/Ozo2rtTsif",FALSE,0,NA,2016-10-14 05:17:07,FALSE,NA,"786797966090567680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","loranaturally",480,TRUE,FALSE,NA,NA
"28","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 04:57:04,FALSE,NA,"786792917251653632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mhysapi",25,TRUE,FALSE,NA,NA
"29","@Dyeyowti @guialibot miriam defensor santiago lang ang peg",FALSE,2,"Dyeyowti",2016-10-14 04:48:20,FALSE,"786790228107206656","786790722884112385","1571915630","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Peleeen",0,FALSE,FALSE,NA,NA
"30","@rapplerdotcom She's trying to be MIRIAM DEFENSOR SANTIAGO. Naku po! Ang layo...",FALSE,3,"rapplerdotcom",2016-10-14 03:53:49,FALSE,"786718392443174912","786777000048365568","330826792","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Marmollena",0,FALSE,FALSE,NA,NA
"31","miriam defensor santiago death latest news - https://t.co/cyVHFZPwFE",FALSE,0,NA,2016-10-14 03:53:18,FALSE,NA,"786776869953732608",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","petssitterr",0,FALSE,FALSE,NA,NA
"32","No one can ever replace a brilliant &amp; incorruptible Late Sen Miriam Defensor Santiago. Don't fool the wise Delima.  https://t.co/Z3MasaDWs8",FALSE,0,NA,2016-10-14 03:04:40,FALSE,NA,"786764632153219077",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","baintob",0,FALSE,FALSE,NA,NA
"33","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 01:33:50,FALSE,NA,"786741774781861888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","needbreaktime",25,TRUE,FALSE,NA,NA
"34","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 00:40:40,FALSE,NA,"786728392141877248",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malamigbb",25,TRUE,FALSE,NA,NA
"35","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-14 00:03:00,FALSE,NA,"786718914105319424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EvelynM79600425",25,TRUE,FALSE,NA,NA
"36","RT @isang_inhinyero: Nakakalungkot isipin na nawalan ang Pilipinas ng isang Miriam Defensor Santiago Ì†ΩÌ∏¢",FALSE,0,NA,2016-10-13 21:32:33,FALSE,NA,"786681052634886144",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marie_mallare",48,TRUE,FALSE,NA,NA
"37","I hope thailand is alright I know the feeling of losing a great leader I also cried when Miriam Defensor Santiago died so Ì†ΩÌ∏•Ì†ΩÌ∏î",FALSE,1,NA,2016-10-13 17:17:34,FALSE,NA,"786616884460257282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jyproveit",0,FALSE,FALSE,NA,NA
"38","Sen. Leila de Lima is making a noise in the senate but not as loud as Sen.  Miriam Defensor-Santiago! @senmiriam",FALSE,0,NA,2016-10-13 16:30:58,FALSE,NA,"786605155949031424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KentMurrey",0,FALSE,FALSE,NA,NA
"39","Miriam Defensor-Santiago, Dennis Ritchie, King Bhumibol Adulyadej... Hayyy, the world lost such amazing people in one month.",FALSE,1,NA,2016-10-13 16:05:16,FALSE,NA,"786598688235806724",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arabasbas",0,FALSE,FALSE,NA,NA
"40","I added a video to a @YouTube playlist https://t.co/qyGT6GxM5r The Senate honors Senator Miriam Defensor Santiago, UP Madrigal Singers",FALSE,0,NA,2016-10-13 15:44:32,FALSE,NA,"786593469661863936",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","Mind_o_Infinity",0,FALSE,FALSE,NA,NA
"41","No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes lack intelligence #delima",FALSE,0,NA,2016-10-13 15:42:36,FALSE,NA,"786592983088889857",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Nuel_Neverland",0,FALSE,FALSE,NA,NA
"42","RT @gmanetwork: .@heart021485 on Sen. Miriam Defensor Santiago's passing: ""Every day I think of her."" https://t.co/Ob1ei5B2i1 https://t.co/‚Ä¶",FALSE,0,NA,2016-10-13 15:00:23,FALSE,NA,"786582360946987009",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ac23_aj",7,TRUE,FALSE,NA,NA
"43","RT @QueenBekificent: RIP to the Greatest President the Philippines never had, Sen. Miriam Defensor Santiago. Your legacy will forever live‚Ä¶",FALSE,0,NA,2016-10-13 14:36:22,FALSE,NA,"786576315524669446",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Aicaaaaa_",338,TRUE,FALSE,NA,NA
"44","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-13 14:33:17,FALSE,NA,"786575540702498818",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nikajane20",25,TRUE,FALSE,NA,NA
"45","Miriam Defensor-Santiago and now Bhumibol Adulyadej Ì†ΩÌ∏î Two great leaders, you have served not only your country but also the world. Thank You",FALSE,0,NA,2016-10-13 14:33:11,FALSE,NA,"786575517533155330",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jahmealuh",0,FALSE,FALSE,NA,NA
"46","FWIW, I think it is true that the late Senator Miriam Defensor-Santiago had mental issues. She never filed a bill to help the rest of us",FALSE,0,NA,2016-10-13 13:26:46,FALSE,NA,"786558803487563776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","plsburydoughboy",0,FALSE,FALSE,NA,NA
"47","those who like me, raise your hand. those who don't, RAISE YOUR STANDARDS!  ‚ÄîMiriam Defensor Santiago Ì†ΩÌ≤™",FALSE,0,NA,2016-10-13 12:53:54,FALSE,NA,"786550531900657665",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ohh_mng",0,FALSE,FALSE,NA,NA
"48","RT @JoshOlvis: Your wit and reasoning power will be missed. Until we see you again, the Great Miriam Defensor Santiago. @joebolvis #MiriamS‚Ä¶",FALSE,0,NA,2016-10-13 12:35:20,FALSE,NA,"786545859370491904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joebolvis",1,TRUE,FALSE,NA,NA
"49","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-13 12:19:34,FALSE,NA,"786541888115400704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kaigaraa_",25,TRUE,FALSE,NA,NA
"50","RT @PHShowbizNow: WATCH: Heart Evangelista, hindi maka-move on sa pagkamatay ni Miriam Defensor Santiago https://t.co/2oksStjMBo | via GMA‚Ä¶",FALSE,0,NA,2016-10-13 12:15:01,FALSE,NA,"786540744852897792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QueenCityCEBU",1,TRUE,FALSE,NA,NA
"51","RT @JustineFerrer: Sad news. Thank you for serving the country well, MDS. High respect. Rest in Peace Miriam Defensor Santiago. Ì†ΩÌπè",FALSE,0,NA,2016-10-13 12:04:02,FALSE,NA,"786537982849265668",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SOLIDJUSREEN18",49,TRUE,FALSE,NA,NA
"52","RT @gmanetwork: .@heart021485 on Sen. Miriam Defensor Santiago's passing: ""Every day I think of her."" https://t.co/Ob1ei5B2i1 https://t.co/‚Ä¶",FALSE,0,NA,2016-10-13 11:53:40,FALSE,NA,"786535371987308545",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","123itsmebella",7,TRUE,FALSE,NA,NA
"53","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-13 11:37:35,FALSE,NA,"786531326090358784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juanna_javier",25,TRUE,FALSE,NA,NA
"54","[Hindi Update]: WATCH: Heart Evangelista, hindi maka-move on sa pagkamatay ni Miriam Defensor Santiago - GMA News https://t.co/vhaU3xtJyG",FALSE,0,NA,2016-10-13 10:34:16,FALSE,NA,"786515389731606528",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","StopImposition",0,FALSE,FALSE,NA,NA
"55","RT @gmanetwork: .@heart021485 on Sen. Miriam Defensor Santiago's passing: ""Every day I think of her."" https://t.co/Ob1ei5B2i1 https://t.co/‚Ä¶",FALSE,0,NA,2016-10-13 10:27:10,FALSE,NA,"786513605143375872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NhengJC",7,TRUE,FALSE,NA,NA
"56","RT @gmanetwork: .@heart021485 on Sen. Miriam Defensor Santiago's passing: ""Every day I think of her."" https://t.co/Ob1ei5B2i1 https://t.co/‚Ä¶",FALSE,0,NA,2016-10-13 10:24:33,FALSE,NA,"786512945551282176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","genesispelina07",7,TRUE,FALSE,NA,NA
"57","RT @gmanetwork: .@heart021485 on Sen. Miriam Defensor Santiago's passing: ""Every day I think of her."" https://t.co/Ob1ei5B2i1 https://t.co/‚Ä¶",FALSE,0,NA,2016-10-13 10:18:18,FALSE,NA,"786511371592761344",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","ansherinady",7,TRUE,FALSE,NA,NA
"58","RT @gmanetwork: .@heart021485 on Sen. Miriam Defensor Santiago's passing: ""Every day I think of her."" https://t.co/Ob1ei5B2i1 https://t.co/‚Ä¶",FALSE,0,NA,2016-10-13 10:13:08,FALSE,NA,"786510073858101249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","QueenCityCEBU",7,TRUE,FALSE,NA,NA
"59",".@heart021485 on Sen. Miriam Defensor Santiago's passing: ""Every day I think of her."" https://t.co/Ob1ei5B2i1 https://t.co/w3liHKZ1AO",FALSE,42,NA,2016-10-13 10:08:20,FALSE,NA,"786508863524573184",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","gmanetwork",7,FALSE,FALSE,NA,NA
"60","You are cordially invited to UPV's tribute to the late Miriam Defensor Santiago. https://t.co/S3weyURp9r",FALSE,0,NA,2016-10-13 09:58:01,FALSE,NA,"786506266239602688",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","weareformiriam",0,FALSE,FALSE,NA,NA
"61","RT @CeuUpdates: Godspeed, our beloved alumna, Sen. Miriam Defensor-Santiago https://t.co/J8ZzJQFfiK",FALSE,0,NA,2016-10-13 09:56:58,FALSE,NA,"786506001964871680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ANNAkangtataymo",588,TRUE,FALSE,NA,NA
"62","Topic: Life of the best president Philippines never had Madame Sen.
Miriam Defensor - Santiago",FALSE,0,NA,2016-10-13 09:55:20,FALSE,NA,"786505591371870208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","oohhhClaryyyy",0,FALSE,FALSE,NA,NA
"63","14 Inspirational Times Miriam Defensor-Santiago Was Your Spirit Human https://t.co/BIuDdlBqe7 via @buzzfeed",FALSE,0,NA,2016-10-13 09:29:41,FALSE,NA,"786499139211177985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ersiangbulilit",0,FALSE,FALSE,NA,NA
"64","ANG RELASYON PARANG GUBAT MADAMING AHAS. - MIRIAM DEFENSOR SANTIAGO",FALSE,1,NA,2016-10-13 09:11:18,FALSE,NA,"786494512906383360",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Meesayalthea",0,FALSE,FALSE,NA,NA
"65","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-13 08:28:12,FALSE,NA,"786483664909508608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fatimababyyyy",25,TRUE,FALSE,NA,NA
"66","One year ago, Sen. Miriam Defensor-Santiago announced her desire to run for presidency. How sad it is to think that she didn't win! Ì†ΩÌ∏¢",FALSE,0,NA,2016-10-13 08:23:16,FALSE,NA,"786482422577704960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mkmm_avemaria",0,FALSE,FALSE,NA,NA
"67","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-13 08:15:40,FALSE,NA,"786480510637789184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SoJovelyn",25,TRUE,FALSE,NA,NA
"68","R.i.p MDS  Ì†ΩÌ∏áÌÆ∏Ìºπ https://t.co/aWGUk2ghaq",FALSE,0,NA,2016-10-13 08:12:12,FALSE,NA,"786479639539675137",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","SometimeisWrong",0,FALSE,FALSE,NA,NA
"69","Muling pag gunita sa alaala ng ating mahal na si Senador Miriam Defensor Santiago,ang kanyang mga pickup lines.... https://t.co/n2bJzQqKJj",FALSE,1,NA,2016-10-13 08:00:07,FALSE,NA,"786476597012525056",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Barrio_Fiesta",0,FALSE,FALSE,NA,NA
"70","RT @mykiru: Kim Chiu, Heart Evangelista, Maine Mendoza &amp; more mourn the death of Sen. Miriam Defensor Santiago https://t.co/rs6DZw2xVd #RIP‚Ä¶",FALSE,0,NA,2016-10-13 07:49:49,FALSE,NA,"786474006396276736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OLICITYmySHIP",50,TRUE,FALSE,NA,NA
"71","WATCH: Heart Evangelista, hindi maka-move on sa pagkamatay ni Miriam Defensor Santiago - GMA News https://t.co/wpyaxWm6bG #Hindi",FALSE,0,NA,2016-10-13 07:34:17,FALSE,NA,"786470097649041408",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","AsiaPacNews",0,FALSE,FALSE,NA,NA
"72","NEWS - WATCH: Heart Evangelista, hindi maka-move on sa pagkamatay ni Miriam Defensor Santiago - GMA News: GMA... https://t.co/DcOeHDdP8U",FALSE,1,NA,2016-10-13 07:33:14,FALSE,NA,"786469830769598464",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Heartworld",0,FALSE,FALSE,NA,NA
"73","WATCH: Heart Evangelista, hindi maka-move on sa pagkamatay ni Miriam Defensor Santiago: ""I don't think I'll e... https://t.co/8IuR6W5EWz",FALSE,0,NA,2016-10-13 06:55:05,FALSE,NA,"786460232276860928",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","dlPhilippines",0,FALSE,FALSE,NA,NA
"74","WATCH: Heart Evangelista, hindi maka-move on sa pagkamatay ni Miriam Defensor Santiago https://t.co/L0Nuq630DU https://t.co/31xdzp8542",FALSE,0,NA,2016-10-13 06:43:16,FALSE,NA,"786457258997669888",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","KapusoBikolano7",0,FALSE,FALSE,NA,NA
"75","WATCH: Heart Evangelista, hindi maka-move on sa pagkamatay ni Miriam Defensor Santiago https://t.co/nqk71DTEIi https://t.co/GApJlwVWyX",FALSE,1,NA,2016-10-13 06:43:16,FALSE,NA,"786457258628489216",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","ILGMA7Updated",0,FALSE,FALSE,NA,NA
"76","WATCH: Heart Evangelista, hindi maka-move on sa pagkamatay ni Miriam Defensor Santiago https://t.co/2oksStjMBo | via GMA Network",FALSE,0,NA,2016-10-13 06:35:25,FALSE,NA,"786455282872356864",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","PHShowbizNow",1,FALSE,FALSE,NA,NA
"77","It's been a year since the late Sen. Miriam Defensor-Santiago announced that she was running for president. Ang bilis ng panahon, shet.",FALSE,0,NA,2016-10-13 06:16:46,FALSE,NA,"786450588703739904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rexyjolly",0,FALSE,FALSE,NA,NA
"78","Miriam Defensor Santiago - Si Miriam Defensor Santiago (Hunyo 15, 1945 ‚Äì Setyembre 29, 2016), ay isang... https://t.co/l87YciNDoO",FALSE,0,NA,2016-10-13 05:23:49,FALSE,NA,"786437262590349312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dyosangyan",0,FALSE,FALSE,NA,NA
"79","RT @mydutertestory: No Delima, you will not and will never be the next Miriam Defensor Santiago. Do not try too hard... Your jokes are lame‚Ä¶",FALSE,0,NA,2016-10-13 05:15:56,FALSE,NA,"786435277615017985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jinxzy_jinx",25,TRUE,FALSE,NA,NA
